Id_Encuesta,Año,SECTOR,TAMAÑO,P38_1,P38_2,P38_3,P38_4,P38_90,P39,P40,P41_1,P41_2,P41_3,P41_4,P41_OTRO,P42_1,P42_2,P42_3,P42_4,P42_5,P42_OTRO,P43,P44,P44A,P45,P46,P47,P48A,P48B,P48C,P49_1,P49_2,P49_3,P49_4,P50,P51,P51_OTRO,P52_1,P52_2,P52_3,P52_4,P52_90,P53,P54,P55,P56,P57A,P57B,P57C,P57D,P57E,P57F,P57G,P57H,P58,P59,fax expansión
01_DGC_Clima_Negocios,2021,Construcción,Micro,Integrity App de la Secretaría de Transparencia de la Presidencia de la República,Estatuto Anticorrupción (Ley 1474 del 2011),,,,Alta,No,,Falta de promoción y socialización por parte de las autoridades,,,,,,,,,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Bajo,No se ha visto afectada,,,,,,Ninguna,No,Parcialmente segura,Aumentó,No,,,,,,,,,,,97.14286
01_DGC_Clima_Negocios,2021,Comercio,Pequeña,,,,,Ninguna,Alta,No,,,,,Falta de personal,,,,,,,Si,Si,todos los ingresos de la compañía ,Siguen igual,No,Alta,NO LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,,Medio,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,34.42515
01_DGC_Clima_Negocios,2021,Servicios,Pequeña,,,,,Ninguna,Media,Si,,,,,,Programa de capacitación a empleados,,,,,,Si,Si,Tema de investigación plataformas antecedentes,Siguen igual,Si,Media,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,,Bajo,No se ha visto afectada,,,,,"Comisión Interinstitucional de Lucha contra el Contrabando, el Lavado de Activos y la Evasión Fiscal",,No,Insegura,Aumentó,Si,Si,No,No,No,No,No,No,No,Si,URI de la Fiscalía,30.48869
01_DGC_Clima_Negocios,2021,Servicios,Pequeña,,,Observatorio de Transparencia y Anticorrupción de la Secretaría de Transparencia de la Presidencia de la República,,,Alta,Si,,,,,,Programa de capacitación a empleados,,,,,,Si,Si,Capaci Capacitación,Han aumentado,Si,Alta,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,Fiscalía General de la Nación,,,Bajo,No se ha visto afectada,,Plan Vallejo,,,"Comisión Interinstitucional de Lucha contra el Contrabando, el Lavado de Activos y la Evasión Fiscal",,Si,Parcialmente segura,Aumentó,No,,,,,,,,,,,30.48869
01_DGC_Clima_Negocios,2021,Industrias,Pequeña,,,,,Ninguna,Alta,Si,,,,,,,,,,,SALIGRAF implementado,Si,Si,"SALIGRAF, TRATAR DE CONSULTAR LAS EMPRESAS QUE NO ESTEN EN LAS LISTAS NEGRAS",Siguen igual,Si,Alta,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Alto,Por competencia vía reducción de precios,,Plan Vallejo,Centro Integrado de Lucha Contra el Contrabando de la DIAN,Ley Anticontrabando 1762 de 2015,,,Si,Parcialmente segura,Aumentó,No,,,,,,,,,,,33.90526
01_DGC_Clima_Negocios,2021,Industrias,Micro,,,,,Ninguna,Alta,No,,Falta de promoción y socialización por parte de las autoridades,,,,,,,,,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,Fiscalía General de la Nación,,,Bajo,No se ha visto afectada,,,,,"Comisión Interinstitucional de Lucha contra el Contrabando, el Lavado de Activos y la Evasión Fiscal",,Si,Insegura,Aumentó,No,,,,,,,,,,,88.6872
01_DGC_Clima_Negocios,2021,Construcción,Micro,,,,,Ninguna,Alta,Si,,,,,,,Programas de cumplimiento,Códigos de ética y buen gobierno,,,,Si,Si,facturacion electronica,Han disminuido,No,Media,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,Fiscalía General de la Nación,,,Bajo,No se ha visto afectada,,,,,,Ninguna,No,Parcialmente segura,Aumentó,No,,,,,,,,,,,97.14286
01_DGC_Clima_Negocios,2021,Industrias,Micro,,,,,Ninguna,Alta,No,,,Falta de un presupuesto asignado para esto,,,,,,,,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,,Bajo,No se ha visto afectada,,,,,,Ninguna,Si,Insegura,Aumentó,Si,Si,No,No,No,No,No,No,No,No,,88.6872
01_DGC_Clima_Negocios,2021,Servicios,Grande,,,Observatorio de Transparencia y Anticorrupción de la Secretaría de Transparencia de la Presidencia de la República,,,Alta,No,Desconocimiento de la temática,Falta de promoción y socialización por parte de las autoridades,,,,,,,,,,Si,Si,Área financiera ,Han disminuido,Si,Alta,SI LAS CONOCE,SI LAS CONOCE,NO LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Medio,No se ha visto afectada,,,Centro Integrado de Lucha Contra el Contrabando de la DIAN,,,,Si,Insegura,Aumentó,No,,,,,,,,,,,33.13953
01_DGC_Clima_Negocios,2021,Servicios,Micro,,,,,Ninguna,Alta,Si,,,,,,,,,,,Control / seguimientos  procesos,Si,Si,"NOSOTROS MISMOS, EL PERSONAL",No existen,No,Alta,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,Fiscalía General de la Nación,,,Medio,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,147.36765
01_DGC_Clima_Negocios,2021,Industrias,Micro,,,,,Ninguna,Alta,Si,,,,,,Programa de capacitación a empleados,Programas de cumplimiento,Códigos de ética y buen gobierno,Política de prevención del fraude y soborno,Canales de denuncia internos,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,,,Gremios y/o Cámaras de Comercio,Alto,Por competencia vía reducción de precios,,,,,,Ninguna,No,Insegura,Aumentó,Si,Si,Si,Si,No,Si,No,No,Si,Si,Aplicación A Denunciar,88.6872
01_DGC_Clima_Negocios,2021,Industrias,Micro,,,,,Ninguna,No sabe,Si,,,,,,,,,,,"Control / seguimientos  procesos,Legalidad/Transparencia  procesos",Si,No,,,,,NO LAS CONOCE,SI LAS CONOCE,NO LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Alto,No se ha visto afectada,,,,,,Ninguna,Si,Insegura,Aumentó,No,,,,,,,,,,,88.6872
01_DGC_Clima_Negocios,2021,Servicios,Micro,,,,,Ninguna,Media,No,Desconocimiento de la temática,,Falta de un presupuesto asignado para esto,,,,,,,,,Si,No,,,,,NO LAS CONOCE,NO LAS CONOCE,NO LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Bajo,No se ha visto afectada,,,,,,Ninguna,No,Segura,Aumentó,No,,,,,,,,,,,147.36765
01_DGC_Clima_Negocios,2021,Servicios,Pequeña,,,,,Ninguna,Alta,Si,,,,,,,,Códigos de ética y buen gobierno,,,,Si,Si,EL SERLAF,Han disminuido,Si,Alta,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,Fiscalía General de la Nación,,,Medio,No se ha visto afectada,,,,,,Ninguna,Si,Insegura,Aumentó,No,,,,,,,,,,,30.48869
01_DGC_Clima_Negocios,2021,Comercio,Micro,,,,,Ninguna,No sabe,Si,,,,,,,,Códigos de ética y buen gobierno,Política de prevención del fraude y soborno,,,Si,Si,Informar al estado el IVA y las compras que se hacen a los laboratorios que nos hacen llegar los insumos,Han disminuido,No,Baja,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,Gremios y/o Cámaras de Comercio,Alto,Por competencia vía reducción de precios,,Plan Vallejo,Centro Integrado de Lucha Contra el Contrabando de la DIAN,,,,Si,Insegura,Aumentó,Si,No,No,Si,No,Si,No,Si,Si,No,,128.69382
01_DGC_Clima_Negocios,2021,Comercio,Pequeña,,,Observatorio de Transparencia y Anticorrupción de la Secretaría de Transparencia de la Presidencia de la República,,,Alta,Si,,,,,,,,,Política de prevención del fraude y soborno,,,Si,Si,Estudio de seguridad a los clientes,No sabe,No,Alta,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,Policía Fiscal y Aduanera (POLFA),,Alto,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,34.42515
01_DGC_Clima_Negocios,2021,Servicios,Pequeña,,,,,Ninguna,Alta,Si,,,,,,Programa de capacitación a empleados,Programas de cumplimiento,Códigos de ética y buen gobierno,Política de prevención del fraude y soborno,Canales de denuncia internos,,Si,Si,consentimiento de ingresos ,No sabe,Si,Media,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,,Medio,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,30.48869
01_DGC_Clima_Negocios,2021,Industrias,Pequeña,,,Observatorio de Transparencia y Anticorrupción de la Secretaría de Transparencia de la Presidencia de la República,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,Alta,Si,,,,,,Programa de capacitación a empleados,Programas de cumplimiento,,,,,Si,Si,Análisis financieros con una empresa externa para saber si el comprador tiene buena vida financiera,Han disminuido,No,Media,NO LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Bajo,Por pérdida en los márgenes de rentabilidad,,,,,"Comisión Interinstitucional de Lucha contra el Contrabando, el Lavado de Activos y la Evasión Fiscal",,Si,Parcialmente segura,Aumentó,No,,,,,,,,,,,33.90526
01_DGC_Clima_Negocios,2021,Industrias,Micro,,,,,Ninguna,Alta,Si,,,,,,Programa de capacitación a empleados,,,,,,Si,Si,control financiero ,No existen,No,Alta,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Bajo,No se ha visto afectada,,,,,,Ninguna,Si,Parcialmente segura,Siguió igual,No,,,,,,,,,,,88.6872
01_DGC_Clima_Negocios,2021,Comercio,Pequeña,,,,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,Alta,No,,,,,No ve necesario,,,,,,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,,Alto,,Competencia desleal,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,34.42515
01_DGC_Clima_Negocios,2021,Industrias,Micro,,Estatuto Anticorrupción (Ley 1474 del 2011),,,,Media,No,,,,No es un tema que le competa a la empresa,,,,,,,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,Fiscalía General de la Nación,,,Medio,Por competencia vía reducción de precios,,,,,,Ninguna,No,Insegura,Siguió igual,No,,,,,,,,,,,88.6872
01_DGC_Clima_Negocios,2021,Comercio,Micro,,,,,Ninguna,Media,No,,Falta de promoción y socialización por parte de las autoridades,,,,,,,,,,Si,No,,,,,NO LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,,Alto,Por pérdida en los márgenes de rentabilidad,,,,,,Ninguna,Si,Parcialmente segura,Aumentó,No,,,,,,,,,,,128.69382
01_DGC_Clima_Negocios,2021,Servicios,Micro,,,,,Ninguna,Alta,Si,,,,,,,Programas de cumplimiento,Códigos de ética y buen gobierno,,,,Si,Si,capacitación de ética ,Siguen igual,No,Media,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,Fiscalía General de la Nación,,,Bajo,Por pérdida en los márgenes de rentabilidad,,,Centro Integrado de Lucha Contra el Contrabando de la DIAN,,"Comisión Interinstitucional de Lucha contra el Contrabando, el Lavado de Activos y la Evasión Fiscal",,Si,Insegura,Siguió igual,No,,,,,,,,,,,147.36765
01_DGC_Clima_Negocios,2021,Servicios,Micro,,,,,Ninguna,Alta,No,Desconocimiento de la temática,,,,,,,,,,,Si,Si,Facturacion Electronica,Siguen igual,No,Baja,SI LAS CONOCE,NO LAS CONOCE,SI LAS CONOCE,,Fiscalía General de la Nación,,,Alto,No se ha visto afectada,,,,,,Ninguna,Si,Parcialmente segura,Aumentó,No,,,,,,,,,,,147.36765
01_DGC_Clima_Negocios,2021,Servicios,Pequeña,Integrity App de la Secretaría de Transparencia de la Presidencia de la República,Estatuto Anticorrupción (Ley 1474 del 2011),Observatorio de Transparencia y Anticorrupción de la Secretaría de Transparencia de la Presidencia de la República,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,Alta,Si,,,,,,Programa de capacitación a empleados,Programas de cumplimiento,Códigos de ética y buen gobierno,Política de prevención del fraude y soborno,,,Si,Si,formato que se diligencia en los contratos,Siguen igual,Si,Alta,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,,Alto,Por disminución en el volumen de las ventas,,,Centro Integrado de Lucha Contra el Contrabando de la DIAN,,"Comisión Interinstitucional de Lucha contra el Contrabando, el Lavado de Activos y la Evasión Fiscal",,Si,Insegura,Aumentó,No,,,,,,,,,,,30.48869
01_DGC_Clima_Negocios,2021,Servicios,Pequeña,,Estatuto Anticorrupción (Ley 1474 del 2011),,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,Media,Si,,,,,,,,,,Canales de denuncia internos,,Si,Si,"MANUALES, CAPACITACIONES ",Han aumentado,Si,Alta,NO LAS CONOCE,SI LAS CONOCE,NO LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Medio,No se ha visto afectada,,,,,,Ninguna,Si,Parcialmente segura,Aumentó,No,,,,,,,,,,,30.48869
01_DGC_Clima_Negocios,2021,Industrias,Pequeña,,,,,Ninguna,Alta,Si,,,,,,Programa de capacitación a empleados,,Códigos de ética y buen gobierno,,,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,,Bajo,No se ha visto afectada,,,,,,Ninguna,Si,Insegura,Aumentó,No,,,,,,,,,,,33.90526
01_DGC_Clima_Negocios,2021,Comercio,Pequeña,,,,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,Media,No,,,Falta de un presupuesto asignado para esto,,,,,,,,,Si,Si,ANALISIS DE PROVEEDORES Y CLIENTES,No sabe,No,Baja,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,,Alto,Por competencia vía reducción de precios,,,,Ley Anticontrabando 1762 de 2015,,,Si,Parcialmente segura,Siguió igual,No,,,,,,,,,,,34.42515
01_DGC_Clima_Negocios,2021,Construcción,Pequeña,,Estatuto Anticorrupción (Ley 1474 del 2011),,,,Alta,No,,Falta de promoción y socialización por parte de las autoridades,,,,,,,,,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,,Medio,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Aumentó,Si,Si,Si,Si,Si,Si,Si,Si,Si,No,,31.46939
01_DGC_Clima_Negocios,2021,Servicios,Pequeña,,Estatuto Anticorrupción (Ley 1474 del 2011),,,,Alta,No,Desconocimiento de la temática,,,,No ve necesario,,,,,,,Si,No,,,,,NO LAS CONOCE,SI LAS CONOCE,NO LAS CONOCE,,Fiscalía General de la Nación,,Gremios y/o Cámaras de Comercio,Bajo,No se ha visto afectada,,,,,,Ninguna,No,Parcialmente segura,Aumentó,No,,,,,,,,,,,30.48869
01_DGC_Clima_Negocios,2021,Comercio,Micro,,,,,Ninguna,No sabe,No,Desconocimiento de la temática,Falta de promoción y socialización por parte de las autoridades,Falta de un presupuesto asignado para esto,,,,,,,,,No,,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,,Alto,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,128.69382
01_DGC_Clima_Negocios,2021,Comercio,Pequeña,,,,,Ninguna,Alta,No,,,Falta de un presupuesto asignado para esto,,,,,,,,,Si,No,,,,,NO LAS CONOCE,NO LAS CONOCE,NO LAS CONOCE,DIAN,Fiscalía General de la Nación,,,Alto,Por disminución en el volumen de las ventas,,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,34.42515
01_DGC_Clima_Negocios,2021,Industrias,Mediana,,Estatuto Anticorrupción (Ley 1474 del 2011),,,,Alta,Si,,,,,,Programa de capacitación a empleados,Programas de cumplimiento,Códigos de ética y buen gobierno,Política de prevención del fraude y soborno,Canales de denuncia internos,,Si,Si,Sagrilaf,No sabe,Si,Alta,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Alto,Por disminución en el volumen de las ventas,,Plan Vallejo,,Ley Anticontrabando 1762 de 2015,"Comisión Interinstitucional de Lucha contra el Contrabando, el Lavado de Activos y la Evasión Fiscal",,No,Parcialmente segura,Aumentó,No,,,,,,,,,,,16.64583
01_DGC_Clima_Negocios,2021,Industrias,Pequeña,,Estatuto Anticorrupción (Ley 1474 del 2011),,,,Media,No,Desconocimiento de la temática,Falta de promoción y socialización por parte de las autoridades,Falta de un presupuesto asignado para esto,,,,,,,,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,Fiscalía General de la Nación,Policía Fiscal y Aduanera (POLFA),,No sabe,Por competencia vía reducción de precios,,,,,,Ninguna,Si,Insegura,Aumentó,No,,,,,,,,,,,33.90526
01_DGC_Clima_Negocios,2021,Industrias,Pequeña,,,,,Ninguna,Media,No,Desconocimiento de la temática,,,,,,,,,,,No,,,,,,NO LAS CONOCE,NO LAS CONOCE,NO LAS CONOCE,DIAN,,,,Medio,Por pérdida en los márgenes de rentabilidad,,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,33.90526
01_DGC_Clima_Negocios,2021,Servicios,Micro,,,,,Ninguna,Alta,Si,,,,,,,Programas de cumplimiento,,Política de prevención del fraude y soborno,,,Si,Si,programa de capacitaciòn a empleados,Han aumentado,Si,Alta,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,Fiscalía General de la Nación,,,Alto,No se ha visto afectada,,,Centro Integrado de Lucha Contra el Contrabando de la DIAN,,"Comisión Interinstitucional de Lucha contra el Contrabando, el Lavado de Activos y la Evasión Fiscal",,Si,Insegura,Siguió igual,No,,,,,,,,,,,147.36765
01_DGC_Clima_Negocios,2021,Servicios,Micro,,Estatuto Anticorrupción (Ley 1474 del 2011),,,,Alta,Si,,,,,,,,Códigos de ética y buen gobierno,,,,Si,Si,control financiero ,No existen,No,Alta,SI LAS CONOCE,SI LAS CONOCE,NO LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Alto,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,147.36765
01_DGC_Clima_Negocios,2021,Comercio,Micro,,,,,Ninguna,No sabe,No,Desconocimiento de la temática,,,,,,,,,,,Si,No,,,,,NO LAS CONOCE,SI LAS CONOCE,NO LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Bajo,No se ha visto afectada,,,,,,Ninguna,Si,Parcialmente segura,Aumentó,No,,,,,,,,,,,128.69382
01_DGC_Clima_Negocios,2021,Construcción,Pequeña,,,,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,Alta,No,,,,No es un tema que le competa a la empresa,No ve necesario,,,,,,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,Fiscalía General de la Nación,,,Bajo,Por competencia vía reducción de precios,,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,31.46939
01_DGC_Clima_Negocios,2021,Comercio,Pequeña,,,,,Ninguna,Media,No,,,,No es un tema que le competa a la empresa,,,,,,,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Alto,Por competencia vía reducción de precios,,,,,,Ninguna,No,Insegura,Siguió igual,No,,,,,,,,,,,34.42515
01_DGC_Clima_Negocios,2021,Servicios,Pequeña,,,,,Ninguna,Alta,No,,Falta de promoción y socialización por parte de las autoridades,Falta de un presupuesto asignado para esto,,,,,,,,,Si,Si,APLICAMOS DEBIDA LDILIGENCIA A LOS PROVEEDORES,Han disminuido,No,Alta,SI LAS CONOCE,SI LAS CONOCE,NO LAS CONOCE,,Fiscalía General de la Nación,,,Medio,No se ha visto afectada,,,,,,Ninguna,Si,Insegura,Aumentó,No,,,,,,,,,,,30.48869
01_DGC_Clima_Negocios,2021,Comercio,Micro,,,,,Ninguna,Media,No,Desconocimiento de la temática,,,,,,,,,,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,,Alto,Por competencia vía reducción de precios,,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,128.69382
01_DGC_Clima_Negocios,2021,Servicios,Micro,,,Observatorio de Transparencia y Anticorrupción de la Secretaría de Transparencia de la Presidencia de la República,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,Media,Si,,,,,,Programa de capacitación a empleados,Programas de cumplimiento,,,Canales de denuncia internos,,Si,Si,manejamos información con entidades financieras,No sabe,Si,Media,SI LAS CONOCE,SI LAS CONOCE,NO LAS CONOCE,DIAN,,Policía Fiscal y Aduanera (POLFA),Gremios y/o Cámaras de Comercio,Medio,Por competencia vía reducción de precios,,,Centro Integrado de Lucha Contra el Contrabando de la DIAN,,"Comisión Interinstitucional de Lucha contra el Contrabando, el Lavado de Activos y la Evasión Fiscal",,No,Insegura,Aumentó,Si,Si,Si,Si,No,Si,No,No,No,Si,Inspección de policía (Estación de Policía),147.36765
01_DGC_Clima_Negocios,2021,Industrias,Micro,,,,,Ninguna,Media,No,Desconocimiento de la temática,,,,,,,,,,,Si,Si,ventas por bajas cantidades ,Han aumentado,No,Alta,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,,,Gremios y/o Cámaras de Comercio,Alto,,Competencia desleal,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,88.6872
01_DGC_Clima_Negocios,2021,Comercio,Pequeña,,,,,Ninguna,Alta,Si,,,,,,,,Códigos de ética y buen gobierno,,Canales de denuncia internos,,Si,Si,"Conocer cliente, circular 170",Han disminuido,Si,Alta,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,,Medio,Por competencia vía reducción de precios,,,,,,Ninguna,No,Insegura,Aumentó,Si,Si,No,No,No,No,No,No,No,No,,34.42515
01_DGC_Clima_Negocios,2021,Servicios,Pequeña,,,,,Ninguna,Alta,Si,,,,,,,,,,Canales de denuncia internos,,Si,No,,,,,NO LAS CONOCE,SI LAS CONOCE,NO LAS CONOCE,,Fiscalía General de la Nación,,,Medio,No se ha visto afectada,,,,Ley Anticontrabando 1762 de 2015,,,No,Segura,Aumentó,No,,,,,,,,,,,30.48869
01_DGC_Clima_Negocios,2021,Construcción,Micro,,,,,Ninguna,Media,Si,,,,,,,Programas de cumplimiento,Códigos de ética y buen gobierno,,,,Si,Si,cómo consiguen los ingresos ,Siguen igual,No,Media,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,Fiscalía General de la Nación,Policía Fiscal y Aduanera (POLFA),,Medio,Por pérdida en los márgenes de rentabilidad,,Plan Vallejo,Centro Integrado de Lucha Contra el Contrabando de la DIAN,,,,Si,Insegura,Aumentó,Si,No,No,No,No,Si,No,No,No,Si,GAULA,97.14286
01_DGC_Clima_Negocios,2021,Servicios,Micro,,,,,Ninguna,Alta,No,,,,,Maneja Procesos de control interno,,,,,,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,,Bajo,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,147.36765
01_DGC_Clima_Negocios,2021,Servicios,Micro,Integrity App de la Secretaría de Transparencia de la Presidencia de la República,Estatuto Anticorrupción (Ley 1474 del 2011),Observatorio de Transparencia y Anticorrupción de la Secretaría de Transparencia de la Presidencia de la República,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,Media,Si,,,,,,Programa de capacitación a empleados,Programas de cumplimiento,,,Canales de denuncia internos,,Si,Si,Origen de dineros de información bancaria,Siguen igual,No,Media,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,Fiscalía General de la Nación,,,Bajo,Por disminución en el volumen de las ventas,,,,,"Comisión Interinstitucional de Lucha contra el Contrabando, el Lavado de Activos y la Evasión Fiscal",,Si,Parcialmente segura,Aumentó,No,,,,,,,,,,,147.36765
01_DGC_Clima_Negocios,2021,Servicios,Pequeña,,,,,Ninguna,Alta,Si,,,,,,Programa de capacitación a empleados,,,,,,Si,Si,Verificación de origen de recursos ,No existen,No,Media,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Bajo,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,30.48869
01_DGC_Clima_Negocios,2021,Servicios,Pequeña,Integrity App de la Secretaría de Transparencia de la Presidencia de la República,,,,,No sabe,Si,,,,,,,Programas de cumplimiento,,Política de prevención del fraude y soborno,,,Si,No,,,,,NO LAS CONOCE,NO LAS CONOCE,NO LAS CONOCE,,Fiscalía General de la Nación,,,No sabe,Por disminución en el volumen de las ventas,,Plan Vallejo,,,,,No,Insegura,Aumentó,No,,,,,,,,,,,30.48869
